ID	TARGET	TEXT	STANCE
1721	春节放鞭炮	//@宜昌市第一人民医院 #爱的妇产科# 伴随着新春佳节的声声爆竹声，产房和产科忙个不停，春节期间我科共出生45个猴宝宝，21个顺产，还有24个另辟蹊径(剖宫产)，小生命一个个到来，为新春佳节增添了喜气！同时向辛苦奋战的同志们点赞！(通讯员向玉芳)	UNKNOWN
1722	春节放鞭炮	孙中山要取消春节，革命尚未成功；赵本山想禁放鞭炮？环保何止努力！	UNKNOWN
1723	春节放鞭炮	走在胡同里总能回想起儿时的许多点点滴滴，墙面上贴的煤饼子，院子里面的苍天大树，隔壁院里的大狼狗……（图文源自新浪微博@坚定大叔）PS:2014年春节 #介似天津事儿#	UNKNOWN
1724	春节放鞭炮	#乡村游?脱贫路##陇南旅游扶贫#【花桥：农村美了农民富了】在外地务工多年的杨选民，今年春节回家，发现了一个不一样的“老家”。看到村里新建的游客接待中心，感慨不已：“住有楼房，行有大路，欣赏有花草，还能露天看电影，没想到村里会变得这么美好”。@陇南发布 @陇南康县发布 @陇南旅游	UNKNOWN
1725	春节放鞭炮	仿佛是鞭炮，一点就着辞职辞职辞职	UNKNOWN
1726	春节放鞭炮	1987年《西游记》剧组奉献齐天乐春节晚会！ |秒拍视频	UNKNOWN
1727	春节放鞭炮	发表了博文 《吃了公鸡肉治好黄水疮》 - 我在小的时候过春节放鞭炮被崩破了脸皮,因未及时治疗变成了黄水疮,晚上睡觉黄水流到哪,哪里就变成疮,没几天功夫满脸满头都有了黄水疮,上什么药也治不好。到了二月二 |吃了公鸡肉...	UNKNOWN
1728	春节放鞭炮	#春节少放炮# 为了我们的身体健康，呼吁春节就不放鞭炮了。个人觉得地方政府其实可以明令禁止。	UNKNOWN
1729	春节放鞭炮	#烟花爆竹--环境污染#三、废弃物污染： 燃放烟花爆竹还产生固体废弃物污染。春节放鞭炮后，垃圾量会成倍增加，加重了节日期间环卫工人的负担。满地纸屑、烟尘，严重影响了环境卫生。	UNKNOWN
1730	春节放鞭炮	【太原市民积极响应“禁炮令”春节期间未现重污染天气】今年春节太原市“禁炮”，与往年春节期间鞭炮声不绝于耳不同，今年除夕夜至大年初六，除了除夕夜、初一和初五上午有爆竹声外，其余时段几乎听不到炮响。不少市民都直观地感受到，身边的大多数人都能自觉遵守“禁炮令”。http://t.cn/RwN3Osm	UNKNOWN
1731	春节放鞭炮	#黄冈身边事#【黄冈实施“禁鞭令” 市民叫好】燃放烟花爆竹是春节里的传统习俗，烘托出浓浓的“年味”也给新春增添了无穷乐趣。但烟花爆竹在燃放的过程中会产生大量的二氧化硫、氮氧化物、烟尘以及碳粒等颗粒物，造成PM2.5浓度飙升； 燃放鞭炮的噪声高达135分贝， 很多市民对这一规定十分赞成。	UNKNOWN
1732	春节放鞭炮	放鞭炮害处太大，再不禁止，我们就要到国外买空气了! 《北京春节放焰火现重污染》 (来自 @手机新浪网) http://t.cn/zYIwZdQ	UNKNOWN
1733	春节放鞭炮	【新年新气象，水则堂与你更上一层楼】辞旧迎新，我们度过了欢愉的春节，迈向了更意气风发的丙申之年，不绝于耳的鞭炮声虽已停息，而我们奋进的脚步未曾停止。2016年，让我们“苦练七十二变，笑对八十一难”，生活事业均美满，更上一层楼！水则堂2016年2月14日正常上班，有咨询事宜，可与我们联系哦！	UNKNOWN
1734	春节放鞭炮	今早和我姥爷相交多年的一个老干部的女儿一个四十多的中年女子突发心梗不幸去世，早上我三点多就醒了然后一直睡不着，四点多听到鞭炮声就觉得肯定是不好的消息，想想老人不易读大学的孩子不易，相伴半生的老公也不易，我们虽然是平平淡淡一个人但是在家庭这个小单位就是天，少了谁都不行。全要好好的	UNKNOWN
1735	春节放鞭炮	人民日报为武汉禁鞭“点赞” 人民日报为武汉禁鞭“点赞” 22日人民日报10版发表评论文章《一堆抱怨不如一个行动》，称赞武汉市今年起对中心城区燃放烟花鞭炮二度实施“限改禁”，春节期间的武汉呈现安静、安全、干净的祥和之态。因燃放烟花爆竹引起的火灾仅4起... http://t.cn/8FnA6vg	UNKNOWN
1736	春节放鞭炮	跟你们一起打球的日子，怀念打过的每一次比赛，了解、信任、包容彼此。真的是无兄弟不篮球，彼此分别后，也只有春节期间会有几次短暂的切磋	UNKNOWN
1737	春节放鞭炮	武汉市规定除了春节期间可以燃放鞭炮以外，其余时间是禁止燃放鞭炮的，可是平时常常都有燃放鞭炮的，这几天就有，也没见有人来管！ 请问：现在实行城管大部制，禁放区燃放鞭炮该哪个部门管呢？！	UNKNOWN
1738	春节放鞭炮	不知道从什么时候起，路上除了遇见生离，还有了死别。有一年春节回故乡，母亲说，和你同年出生的一名女孩，因为白血病发去世了。我记得她的面孔，因为她的童年留在了我这里。家中独女，城市里生活，有着做机关单位领导的父母。如今我35，结局却是11年前。	UNKNOWN
1739	春节放鞭炮	#热门话题#【少放鞭炮让环卫工回家】季妮雪，父母是环卫工，被问新年愿望，别人要玩具，可她的愿望却是，"叔叔阿姨少放点鞭炮"，为什么？"爸爸妈妈就能早点回家…"你知道吗？春节，当你享受团圆，不少环卫工直接在路边过了年。少放鞭炮让环卫工回家，支持的转！|少放鞭炮让...	UNKNOWN
1740	春节放鞭炮	#你养我长大，我陪你变老#父母新宅从春节后正式进入建设中。先是老宅物品搬至过渡东厢房。3月26日,老宅随着折迁师傅的铁镐轰然倒下,紧接着是平整房场&夯实地基。5月28日正房上梁大吉。6月10日,东、西厢房顺利对接。至此,一所由正房、东西厢房构成的规规矩矩的四合院儿新宅漂亮地摆在父母面前……	UNKNOWN
1741	春节放鞭炮	劈情操吃了豆腐脑早餐肚子难过了大半天，晚上用沸腾鱼以毒攻毒，竟然就好了。来了一周，看到那些研究报告新闻和搜索都找不到的真相，晚上江边散步惊喜的遇到春节厦门后没再见的北斗七星\(^o^)/。图4是临江而栖的重庆人夏天在退潮的大坝上物尽其用的种刀豆，做应季的活儿。	UNKNOWN
1742	春节放鞭炮	【今年苏州市区暂不实行烟花爆竹禁放措施】今年苏州市区范围暂不实行烟花爆竹禁放措施，但为了安全和环保，建议市民尽可能不放或少放烟花爆竹。苏州地区执行禁放或者限制区域燃放烟花爆竹规定的仅有张家港、昆山两地。↓↓春节燃放烟花爆竹一定要注意安全！|秒拍视频	UNKNOWN
1743	春节放鞭炮	酒店都是满员状态果然情人节和春节一样，一股鞭炮味	UNKNOWN
1744	春节放鞭炮	#连云港身边事# 【海州区一户人家遭泼大粪】网友爆料：今早凌晨两点，海州区网疃村民家，有人在门口燃放鞭炮，并且铁门上、门口都被泼了许多大便，看起来很恶心，其怀疑是跟他家拆迁没谈拢有关。	UNKNOWN
1745	春节放鞭炮	【花炮、烟花爆竹皮减少近30吨】#社会管理#今年春节期间，环卫集团共清扫烟花爆竹残屑60.26吨，比去年同期减少了近30吨。这主要得益于市民积极响应政府不燃放、少燃放、文明燃放的倡议，选择其它多种低碳环保的过年方式，尽量减少对环境的污染。此外，烟花爆竹品质也在不断提高，有效减少碎屑。	UNKNOWN
1746	春节放鞭炮	今天我们一家三口开了个家庭会议，一致通过春节不放一鞭一炮!	UNKNOWN
1747	春节放鞭炮	#春晚#今年春节牛了，看春晚一晚上到如今还没睡，真是将守岁进行到底了！从未有过的呢～夜深人静的感觉真好啊，鞭炮声都没有了[呵呵]	UNKNOWN
1748	春节放鞭炮	眼下距离春节仅剩一周左右的时间，烟花爆竹市场迎来最火的销售季节。而今年1月以来，南昌不断出现雾霾天气，让不少市民质疑，春节是否一定要在以往一样的“硫磺味”弥漫的氛围中度过？燃放烟花爆竹易导致空气质量污染，南昌市环境监测部门呼吁，请广大市民减少燃放烟花爆竹……http://t.cn/zYyj94Q	UNKNOWN
1749	春节放鞭炮	仍然记得3年前在首都机场分开的场景，时间过得好快@一只会迷路的鸭子 @不自恋的小狮子 2013年圣诞节从巴塞回到巴黎，和小伙伴们度过这个西方的春节；巴黎是踏足最多的城市，却让你又爱又恨；普罗旺斯的薰衣草至今仍未看到，接下来的日子估计也没戏。 毕业前翻出来尘封的相册，回忆下#匆匆那年#	UNKNOWN
1750	春节放鞭炮	喵喵陪我过的有意义的生日 谢谢喵喵	UNKNOWN
1751	春节放鞭炮	群众大意家中丢电动车 蒲城民警一天内找到送回（图） - 6月20日14时许，两名群众一人拿着锦旗，一人拿着鞭炮，神情愉悦的走进蒲城县公安局的大门，感慨民警神速破案，一夜就将自己丢失的电动车找回，为此，他们专程送来锦旗以表心中的谢意。 http://t.cn/R5puAF1	UNKNOWN
1752	春节放鞭炮	【过年了，别忘了辛苦的环卫工】春节，当你享受团圆时，不少环卫工只能在路边过年！你知道吗？春节期间的垃圾是平日里的几倍数十倍，寒风中的他们仍需加班加点。#为环卫工回家#我们是不是该做到：①不乱扔果皮纸屑；②不放或少放烟花爆竹；③迎面碰到，问候一声：新年好！传递温暖，承诺，转发！	UNKNOWN
1753	春节放鞭炮	烟酒多大的利润啊！国家会禁了？//@毅17709:到处宣传吸烟有害健康，怎么就不把烟厂关了呢。//【鞭炮这种巫术必须从春节传统里开除了】 http://t.cn/RZnjxnm	UNKNOWN
1754	春节放鞭炮	发表了博文《168@365我》自去年春节后，我感觉在这个公司真呆不下去了，便开始拼命的找工作，不管是什么公司、什么工作，只要离开这里就好。于是问以前的同事，他们|168@365&nb...	UNKNOWN
1755	春节放鞭炮	梅花奖得主李梅在1991年马年春节戏曲晚会饰演杨七娘剧照，（摄于华山俱乐部录制现场）	UNKNOWN
1756	春节放鞭炮	自从搬了新地方住，就再也听不到附近小区的鞭炮声了，你就是放一挂二踢脚都没我这里空调的声音大！我听不见！听不见！	UNKNOWN
1757	春节放鞭炮	水火无情，一场大火一场空！我呼吁:在这个喜庆的春节期间一定要加强防火意识，尤其是小孩放鞭炮，活生生的例子就发生在我的身边…… |武威·大坝...	UNKNOWN
1758	春节放鞭炮	初五：所谓“破”：祛邪、避灾；所谓“五”：圆满、春生。爆竹声声，春林初盛，当阳光席卷城市，满树花开，铺下的影子，都是你不经意中写成的一字一句。#安全中国，平安春节# http://t.cn/Rw200PJ	UNKNOWN
1759	春节放鞭炮	马上就要小年跟春节了，一年一度的鞭炮集中燃放期就要开始了，帮办从有关部门了解到，今年市区燃放爆竹的时间是腊月二十三到正月十五，不过由于连续一段时间的雾霾天气，有人对是否放鞭炮提出了异议。今天的百姓说理： 四面“霾”伏，大雾红色预警，今年您还会放鞭炮吗？	UNKNOWN
1760	春节放鞭炮	北京市政府今天决定，今年春节期间如遇重污染天气，将停止燃放烟花爆竹。这就是政府的没有牙齿，春节一年就一回，为什么不让老百姓放鞭炮？你有本事决定，如遇重污染天气，除了公共交通，所有车辆禁止行驶，车天天都开，少开几天死不了人，可你凭什么剥夺老百姓一年就一次过年放鞭炮的权利呢？	UNKNOWN
1761	春节放鞭炮	为全面做好2016年春节期间烟花爆竹安全监管工作，沈阳市公安局于2015年12月上旬部署开展了打击非法生产、经营、运输、储存烟花爆竹违法犯罪活动专项行动。截止目前，全市共打掉非法储存烟花爆竹窝点8个，收缴非法烟花爆竹1091件，依法处理违法人员10名。	UNKNOWN
1762	春节放鞭炮	【万科重组预案 华润3票否决管用吗？】万科董事会昨晚最终以7票同意、3票反对、1票回避表决通过引入深圳地铁的重组预案。华润3位董事全都投了否决票。华润有意接手"宝能系"所持万科股份。华润和宝能春节前曾商讨万科股份转让一事，但讨论方案未获华润高层认可。来源：华夏时报http://t.cn/R5oBIR8	UNKNOWN
1763	春节放鞭炮	2016年猴年春节总结：没看春晚，没放鞭炮，没逛庙会，没意思！	UNKNOWN
1764	春节放鞭炮	如果全国都禁止在春节期间放鞭炮了，那 是不是以后 我们过年了 要每人手机里下载一串鞭炮铃声 ？细想 一桌子人 围在一起 到点了 一起点手机，手机里传来鞭炮的声音 不知道以为是邪教组织。	UNKNOWN
1765	春节放鞭炮	#坛资#【春节“禁炮” 当民俗撞上雾霾】“爆竹声中辞旧岁”一直是我们过春节的传统习俗。然而雾霾让这一习俗遭遇了现实尴尬。还有20天春节就要到了，今年过年禁不禁鞭炮又成了人们热议的话题。在隔三差五被雾霾包围的压力面前，烟花爆竹作为一项传承经年的春节民俗，该何去何从？http://t.cn/RZ1m62k	UNKNOWN
1766	春节放鞭炮	春节燃放鞭炮几大好处，1，十几亿人一起燃放鞭炮，生活好了，彰显领导的政绩。2，鞭炮制造使税务局收了很多税，那叫什么屁提高？3，还能使一部分人富起来，卖得好收入就高啊。其它的空气污染，扰乱休息都不是事	UNKNOWN
1767	春节放鞭炮	没有鞭炮礼花的五彩斑斓；也没有万家灯火的人间百味；更没有春节晚会的丝毫气味！有的只是归途！是否当繁华与寂寞合尔为一时，才是……	UNKNOWN
1768	春节放鞭炮	今年春节过的，吃没吃好，玩没玩好，鞭没炮好，临了还被春晚给雷了一把。	UNKNOWN
1769	春节放鞭炮	说实话，要是对春节是否可以燃放烟花爆竹投票的话，我肯定投反对票！大晚上的还不清净，真是恼火啊！	UNKNOWN
1770	春节放鞭炮	听到鞭炮声打雷声都不会捂着耳朵咧着嘴跟吃了屎一样等它响完了。——然后今天被人问了 我是不是有听觉障碍。	UNKNOWN
1771	春节放鞭炮	深圳的消防局春节假期到底有多长？一天到晚查消防有个屁用啊？该查的没查都是拿着饷禄混日子！小孩感冒发烧两天没睡了，好不容易刚睡下就被周边的小孩放鞭炮吓醒了，抓不到放鞭炮的把卖鞭炮的全给我烧死，全家一起烧死@深圳消防之窗 @深圳消防铁军 #天津滨海爆炸##天津港爆炸事故#	UNKNOWN
1772	春节放鞭炮	#便民提示#今夜晴间多云，南部轻微到轻度霾，最低气温-3℃；明天白天晴转多云，有轻到中度霾，南部重度霾，最高气温9℃；空气扩散条件较差，不适宜燃放烟花爆竹；明天升旗时间07:14；明天降旗时间17:42；春节假期车辆尾号不限行。@气象北京 @北京交警	UNKNOWN
1773	春节放鞭炮	每年春节都会一大家子团团圆圆的吃饭，看春晚，开心守岁，可是今年完全没有了过年的样子，这会儿还游荡在街头，听着外面的鞭炮声，各种难以言喻的感情啊	UNKNOWN
1774	春节放鞭炮	又一个亲爱的姑娘嫁得良人，我爱身边的这些好姑娘。想起来春节时候赵亚楠说我：月月，我看到下年我们都结婚了就剩你自己咋弄。只能祝福啦 |郑州·陈砦	UNKNOWN
1775	春节放鞭炮	不燃放烟花爆竹倡议：北京的雾霾终于一扫而光，得以晴空见太阳顿觉呼吸顺畅多了。亲们：从我做起，为了这难得的蓝天，为了保持清洁的环境，春节是否少放或者不再燃放烟花爆竹？减少污染，惠及全民。	UNKNOWN
1776	春节放鞭炮	#我在岗位上# 新年第一天，分局治安大队值班民警在辖区烟花爆竹售卖点开展安全检查，为广大市民欢度春节守好安全岗！@宁波公安 @江北发布	UNKNOWN
1777	春节放鞭炮	济南污染这么严重，春节应禁止放鞭炮，减少污染，减少事故（包裹失火事故和伤人事故），应以人民的健康为标准不能以热闹为标准！	UNKNOWN
1778	春节放鞭炮	sorry，王俊凯用户不存在？！@TFBOYS组合 是说解约了吗？那我的放鞭炮！@TFBOYS组合 low逼！	UNKNOWN
1779	春节放鞭炮	春节晚会的时候我还吐槽张艺兴当主持一点都不机灵，看的好尴尬……没想到半年不到我就被圈粉了。小绵羊唱歌不是我的菜，演技也就一般般，颜其实也不是我喜欢的款，也就跳舞真的很厉害~然而我已经搜了一礼拜张艺兴黑料打算脱饭，没想到越陷越深这会儿已经打算混进饭圈当唯饭了	UNKNOWN
1780	春节放鞭炮	“回雅安老家，过古色古香的廊桥，沿青衣江路中段闲逛，沿途的老鸭汤、夜蹄花、耗儿鱼、干锅、烧烤、鱼火锅……鳞次栉比。”品尝郭劲松先生的《川T 雅安(雅州廊桥)》，油然而生的乡情、乡音、乡愁，都凝固在了一起，又似乎在画上不停地流。图为郭劲松先生手绘画《春节——回四川老家》之《川T 雅安（雅	UNKNOWN
1781	春节放鞭炮	上海禁止燃放鞭炮，煙花，已經沒有春節的氣氛。#大年初一年兽闹春# |上海·泰山...	UNKNOWN
1782	春节放鞭炮	据《地球日报》报到，鉴于华夏国的鞭炮技术已经相当的成熟，堪比烈性TNT，为了保护地球生命的延续以及人类文明的发展，星球委员会决定禁止各国在春节期间燃放鞭炮，各国应该加大鞭炮技术的研发力度，减少TNT的生产量。	UNKNOWN
1783	春节放鞭炮	#绵阳·绵阳师范学院北校区[地点]# 刚才打110警察说不管，造成扰民了好不好！刚才又被吓醒了，就是那种死了人放的那种一串一串的鞭炮，在宿舍点燃了往楼下扔，昨晚上持续到凌晨四点过，今晚上目前已经放了一串了，宿管也就是骂骂而已这事谁管？@绵阳本地资讯 @平安绵阳 @游仙公安 |绵阳·游仙...	UNKNOWN
1784	春节放鞭炮	D49天新春到来，上班并且感冒，没时间抢红包和吐槽春晚，羊年就这么平淡无奇的给过了，因为上班和比较宅，除了来势汹汹的红包大战几乎没有感受到春节，没有团圆饭，没有鞭炮声，除了信用卡明显的感受到新春外别无其他。在摇手机声中迎接新年吧，感谢公司的500红包，剩下的500和开年红利也赶紧哈	UNKNOWN
1785	春节放鞭炮	打雷了，你闻见鞭炮的味道了吗 |章丘·圣井...	UNKNOWN
1786	春节放鞭炮	迎财神是春节期间的汉族传统民俗活动。在台湾地区叫做炸邯郸爷，邯郸爷就是指的赵公明。一般在正月初二清晨或者在初五清晨燃放鞭 炮，以示迎接财神。每年元宵节期间，许多地方都有炮炸“邯郸爷”的风俗。	UNKNOWN
1787	春节放鞭炮	【热点速读：查隐患禁火源，严防森林火灾】近期，我市大部分地区雨雪较少、气温偏高，森林火灾偶有发生。随着春节临近，在林区焚香烧纸、燃放鞭炮等野外违章用火现象有所增多，极易引发森林火灾。市政府近日发出紧急通知，为全市人民营造安定祥和的节日氛围http://t.cn/RwIhFL2	UNKNOWN
1788	春节放鞭炮	刚出门就遇见两组对开的结婚车队，清一色白色宝马，车窗里扔出的鞭炮肆意的在马路上舞蹈，路边打扫卫生的大爷嘴里嘟囔着什么，我想那一定是祝新人们百年好合，多子多福。 |临沂·平邑...	UNKNOWN
1789	春节放鞭炮	我想回家看看，这么难。没办法，妥协呗！春节再说。我就是特别想家，回去每家每户挨着去蹭饭，回去看看庙里的奶奶，回去吃吃家乡的美食。。。凡事老喜欢想不好的，可以是很多事情都有不好的一面，难道就不去做了吗？我的世界一直都是想做就做的，现在却要顾虑这么多，我真的变了。	UNKNOWN
1790	春节放鞭炮	看着天要下雨的样子吧，闷热让人压抑，亏得有丝丝小风透过，还有噼里啪啦的鞭炮声，刚吃过止疼药，身体开始舒服点了，躺着开始一天的幻想吧！俺没钱，没健康身体，但俺有颗赤诚的心。钢铁般的，偶尔也会因为疼痛而消极的心。咬牙坚持吧！ |荆门·钟祥...	UNKNOWN
1791	春节放鞭炮	寻主人 恳请大家帮忙扩散，这只小狗于春节期间来到铁西国际服装城附近的景星花园小区，好像是被鞭炮惊吓与家人走失。很干净，胆小。现在有好心人暂时收养，虽然她非常乖巧，也不用再挨饿流浪了，可是却能明显感到它很忧郁。我们养狗的人都知道，狗狗丢了，主人也一样着急。	UNKNOWN
1792	春节放鞭炮	【春节期间南京举报违规燃放烟花爆竹 最高可获万元奖励】今年元旦起南京全城禁放烟花爆竹，规定实施一个月，南京共接到违规燃放警情66起，比去年同期下降了83.5%。元旦期间PM2.5浓度同比下降53.6%。举报违规燃放烟花爆竹，及非法销售、储存、运输烟花爆竹最高可获万元奖励http://t.cn/RwUAj7L	UNKNOWN
1793	春节放鞭炮	@曹路直通车 星纳家园迎春安全提示:确保广大市民群众过一个平安祥和的春节,小区居民们共同加强烟花爆竹安全管控工作，协助做好禁放烟花爆竹宣传工作，共同平安，健康过大年！	UNKNOWN
1794	春节放鞭炮	#一微一笑#再也没有比我外甥再淘气的小孩儿了！春节，他把一根小鞭炮藏进了我的一支烟里，结果我把那只烟递给了来拜年的亲戚，还给他点上.....	UNKNOWN
1795	春节放鞭炮	过一个没有鞭炮的春节如何？也许今年济南上空气的严重污染让大家有所觉悟，也许过年的氛围还不够浓郁，也许大家对如何过年的思考在改变，我们小区内今年还没有一个燃放鞭炮的，不管怎么说，这是进步，得坚持！	UNKNOWN
1796	春节放鞭炮	2016年北京市公务员考试补录面试第二天，又回归传统的结构化面试了。一起来看看~（以下题目根据考生网友回忆整理）6月16日上午1、机会是留给有准备的人，结合你报考的岗位，谈谈你做了哪些准备。2、春节期间微信红包很流行，有人认为这已经成为了过年的新风尚，对此你怎么看？3、你是卫计	UNKNOWN
1797	春节放鞭炮	今晚新闻抢鲜看：1、关注公共场所禁烟系列报道：公共场所吸烟的人还有不少，禁烟要靠大家自觉。2、不放鞭炮过春节：燃放烟花爆竹易引起火灾，建议最好不放，真要放也要注意安全。3、儿子走丢不知情，幸亏遇到好心人。	UNKNOWN
1798	春节放鞭炮	#海外网评#【过一个少些鞭炮的春节】过一个没有鞭炮的春节，过一个神清气爽的春节。无论日常生活还是政治生活，少一些雾霾都是好事。反腐不停步，政治更清明；鞭炮少燃放，空气更清新，岂不是人生快事？期待越来越多的地方不再依赖鞭炮产业，更期待公民形成不燃放鞭炮的自觉。http://t.cn/RwXNx4Z	UNKNOWN
1799	春节放鞭炮	小的时候若是不小心说了有关死亡的话题一定会被大人们好好的教育一番。仿佛谁说了死亡谁就会马上遭受不幸似的，所以人人避而谈之。早上不能说，春节不能说，庆祝的时候不能说，总之在很多时间地点都不能说。死亡就这样被高高的挂起来，人们害怕它但是又无可避免它，所以才如此诚惶诚恐吧。	UNKNOWN
1800	春节放鞭炮	打雷打闪放鞭炮，等风等雨等冰雹，晚安。	UNKNOWN
1801	春节放鞭炮	我真的要被这每天天的哀乐花鼓戏念经敲锣打鼓唢呐鞭炮声吵死了	UNKNOWN
1802	春节放鞭炮	2Y+4M+21D ~2 在麻麻记忆里，祖祖是小时候白衬衫衣领手工刺绣的立体龙爪菊；是丝绒背心上精致的小鹿，是年夜饭上第一盘被抢完的糖醋溜圆，是春节翻炒的香甜米花糖，是端午节豌豆腊肉馅软糯的粽子，更是对孙辈们宠爱有佳的长辈！祖祖极爱小孩，可惜晚年受病痛折磨渐渐失了记忆！	UNKNOWN
1803	春节放鞭炮	三阳开泰新春祥，瑞雪喜降兆丰年。冬尽日辉又一春，人添岁龄梅花放。人逢盛世笑开颜，喜庆春节鞭炮燃。人靓花丽满街巷，火树银花不夜天。新浪同城会 ：祝君朋友阖家欢，三代同堂家和圆。羊年纳财富满堂，喜悦快乐体健康。	UNKNOWN
1804	春节放鞭炮	以文明、环保作为禁止燃放鞭炮的理由，会不会同样可以推论出应该禁止春节呢？那么问题来了，如果是这么几张图片呢？	UNKNOWN
1805	春节放鞭炮	#柳州身边事#【我市2015年春节放鞭炮仍实行“禁改限”】“禁改限”——即在规定范围内有限制地销售、燃放烟花爆竹。今年市区限放区域内零售经营点的设置数量为125个，其中四城区各30个，柳江县航岭路及南环路共设置5个，详戳长微博。即日起至1月15日18:00，各城区安监局接受申请临时经营点的经营报名。	UNKNOWN
1806	春节放鞭炮	新年的钟声即将敲响，听着窗外愈演愈烈的鞭炮声，忍不住发几句牢骚：春节是中国人的传统节日，明知道老百姓要燃放烟花爆竹辞旧迎新，却还要颁发神马禁止放烟花爆竹的通告，明知不可为而为之，这是脑残的节奏啊！	UNKNOWN
1807	春节放鞭炮	【赶大集 买年货 迎新春 传统大集年味儿十足】#市民欢度春节#1月27日，作为前郭县套浩太乡农历新年之前最后一个赶集日， 乡镇甬道上， 零零散散地摆放着近百余个售货摊位， 零售的物品十分丰富，对联、挂钱、烟花爆竹、年货副食品等。9点过后，赶集的人越来越多，整个集市也开始热闹了起来。	UNKNOWN
1808	春节放鞭炮	2月8日，南苑街道领导来到东新华社区，和社区工作人员进行了春节前安全检查，在居民家中检查了报警器的安装使用，炉具是否合格，有无风斗弯头等情况，并进行了春节期间安全燃放烟花爆竹宣传，及可燃物清理宣传，并祝愿大家度过安乐祥和的春节。南苑街道东新华社区@和谐南苑@北京丰台@文明丰台@文明北京	UNKNOWN
1809	春节放鞭炮	【榆林铁警强化安检查危力度 确保春运安全】春运期间，榆林铁警强化安检查危力度，积极为旅客创造良好的出行环境。春节期间?，截至目前榆林铁警已查获鞭炮1900多响，打火机159个。http://t.cn/RGMUFAY	UNKNOWN
1810	春节放鞭炮	【坚守一线的环卫工春节期间清扫炮皮 辛苦只为城市洁净】面对春节期间的大量燃放鞭炮，马玉侠和万书敏加班加点，不停奔波—每年春节，噼里啪啦的鞭炮给市民带来喜庆热闹的同时，造成市区道路尽是鞭炮皮，也累坏了环卫工人。 http://t.cn/Rwj4TJT	UNKNOWN
1811	春节放鞭炮	小时候一年见到一次父亲那是每年春节的时候他拖着行李浑然不知的走进家里我似乎也没有多少期望因为他似乎从来没有给我带过好吃的唯一的是有一次从新疆回来带回来一株葡萄藤	UNKNOWN
1812	春节放鞭炮	从春节无意间接触新版红楼梦开始，就对红楼梦着了迷，特别是开始听蒋勋的细说红楼梦以后，对古典文学由最初的无感演变为惊叹，就好像挨了饿的人眼前突然出现一块超级大的蛋糕一样，恨不得一口全部吃掉。正如蒋老师所说“真正的伤害就是到年轻一代不能再继续下去了”。古典文学，需要被传承。	UNKNOWN
1813	春节放鞭炮	我家附近有个广场，往年春节前后，广场及其四周从早到晚，鞭炮声不断。尤其是大年三十晚上，广场上烟花满天，鞭炮震耳欲聋，吵得坐在家里看电视的人根本听不到春晚节目里的对话和音乐，只见人影幢幢，索然无味，看不下去。今天，广场及周围只有零星小鞭炮，显得安静了许多。看来政府禁与不禁大不一样哦	UNKNOWN
1814	春节放鞭炮	貌似除了春节的时候，夏天真还没在家吃过宵夜，母亲的厨艺非常棒，以致我也很有做菜的天赋	UNKNOWN
1815	春节放鞭炮	爸爸是个感情含蓄的人。今天在我还没有来得及对他说父亲节快乐，他就秒秒把我感动了盘。回乡下吃饭，一会儿就没有看到他了，正在思考他去哪儿的时候，看到他提了一袋小番茄进来，并且满头大汗，正值中午，炎炎烈日。（PS：现在无聊看ipad照片，突然又看到以下一幕，这是14年春节的时候了，和哥哥打闹）	UNKNOWN
1816	春节放鞭炮	我妈过来的这不到三个小时里，我化身为鞭炮噼里啪啦分分钟都在??婆婆和我妈还一致要我回霞浦，我才不要回去啊！就让我静静的待着不好吗？	UNKNOWN
1817	春节放鞭炮	还是这哥们儿，十年前回国，在奥林匹克公园旁的一个小区买了套房子180万。他说年前中介打电话给他问他是否卖房，大约是1200万。春节后又有中介打电话给他，说他的房子现在可以卖到1400万了。他说没想到，过个春节自己的房子就涨了两百万。	UNKNOWN
1818	春节放鞭炮	【河北农民用2吨废旧零件造4个变形金刚，擎天柱、大黄蜂都有】河北省霸州市南孟镇马坊村，6位村民用3个月将2吨重的废旧汽车零件，做成4个变形金刚。据悉，这6名村民平时一起承包顶管工程，关系要好。今年春节后，在电视中看到有人用废材料做了变形金刚，便也想试试。（中新网）http://t.cn/RqDryjC	UNKNOWN
1819	春节放鞭炮	【紧急扩散：别让孩子在井盖附近点鞭炮！】春节期间，家长一定要告诉孩子：放鞭炮千万远离井盖！戳动图↓↓↓此类安全事故已屡次发生，春节期间请少放烟花爆竹，为环境，更为孩子安全，转发提醒！	UNKNOWN
1820	春节放鞭炮	厦门春节真心冷清！禁止放你妹的鞭炮!真想买一大推的鞭炮在警察局门口放！报复社会！#我又在脑补了#	UNKNOWN
1821	春节放鞭炮	或许因为天气、或许因为施工、或许因为大早上放鞭炮，或许因为被吵醒、或许因为重点太多。各种烦闷、脾气暴躁。珍爱生命的人儿们，请远离我。	UNKNOWN
1822	春节放鞭炮	记得去年春节前一天收到境内配偶签证拒签的通知后，心情确实非常糟糕，难道我的专业评估出现偏差？还是真的没好好做材料呢？客人超级生气。之后决定上诉。2016.4.4开庭前，做了充足的准备。写了六页的Submission. 最后Member两句话总结。 好吧。反正赢了就是赢了！可以过个长周末了！	UNKNOWN
